customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureYears,IsNewCustomer,PaperlessFlag,AutoPayFlag,HasFiber,HasStreaming,ServicesCount,ContractMonths,AvgMonthlyChargeSoFar,ChargeGrowthProxy,MonthlyToTotalRatio,SeniorDependent,TenureBucketNum,TotalChargesPerContractMonth,SeniorAlone
8993-IZEUX,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.15,488.65,0,0.5833333333333334,0,0,1,1,0,1,1,69.80714285714285,-0.6571428571428442,0.14151232988846824,0,1,488.65,0
8696-JKZNU,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,2841.55,1,3.0833333333333335,0,1,0,1,0,1,1,76.79864864864865,-0.5486486486486513,0.026833946261723352,0,3,2841.55,1
5380-AFSSK,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.9,486.85,1,0.4166666666666667,1,1,0,1,1,1,1,97.37,-3.469999999999999,0.19287254801273493,0,0,486.85,0
8190-ZTQFB,Male,0,No,No,41,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.35,2075.1,0,3.4166666666666665,0,1,0,0,1,0,12,50.61219512195122,0.7378048780487845,0.024745795383355022,0,3,172.92499999999998,0
0931-MHTEM,Female,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05,5299.65,0,4.5,0,1,1,1,1,1,12,98.14166666666667,1.9083333333333314,0.018878605190908834,0,4,441.6375,0
2055-PDADH,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.4,204.7,1,0.25,1,1,0,1,0,1,1,68.23333333333333,2.1666666666666714,0.34391792867611143,0,0,204.7,1
7515-LODFU,Male,1,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1356.3,0,5.75,0,0,1,0,0,1,24,19.656521739130433,0.6434782608695677,0.014967190149671903,0,4,56.512499999999996,1
0440-UEDAI,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),94.45,5042.75,0,4.416666666666667,0,1,1,1,1,1,12,95.14622641509433,-0.6962264150943298,0.01872985969956869,0,4,420.2291666666667,0
1337-BOZWO,Male,0,Yes,Yes,18,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),46.4,812.4,0,1.5,0,0,1,0,1,0,12,45.13333333333333,1.2666666666666657,0.05711472181191531,0,2,67.7,0
0868-VJRDR,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.05,6605.55,0,5.333333333333333,0,1,1,1,1,1,24,103.21171875,0.8382812499999943,0.015751905594537926,0,4,275.23125,0
8714-EUHJO,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.15,2995.45,1,2.5833333333333335,0,1,0,1,1,1,1,96.62741935483871,-5.477419354838702,0.030429484718489712,0,3,2995.45,0
6344-SFJVH,Female,0,No,No,20,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.9,505.95,0,1.6666666666666667,0,0,1,0,0,0,1,25.2975,-0.39750000000000085,0.04921434924399644,0,2,505.95,0
3950-VPYJB,Male,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,59.6,3509.4,0,4.75,0,0,0,0,0,1,12,61.56842105263158,-1.9684210526315766,0.016982960050151024,0,4,292.45,0
8041-TMEID,Male,1,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),108.5,6991.9,0,5.25,0,0,1,1,1,1,24,110.98253968253968,-2.482539682539681,0.015517956492512766,0,4,291.32916666666665,0
7321-ZNSLA,Male,0,Yes,Yes,13,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,40.55,590.35,0,1.0833333333333333,0,0,0,0,0,0,24,45.41153846153846,-4.861538461538466,0.06868806640128737,0,2,24.597916666666666,0
6941-KXRRV,Female,1,Yes,No,48,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),58.95,2789.7,0,4.0,0,1,1,0,1,1,12,58.11875,0.8312500000000043,0.021131304441337782,0,4,232.475,0
3721-CNEYS,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.95,137.95,1,0.16666666666666666,1,1,0,1,0,1,1,68.975,1.9750000000000085,0.5143167814425517,0,0,137.95,0
8727-JQFHV,Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1123.15,0,4.75,0,0,0,0,0,1,24,19.704385964912284,1.0456140350877163,0.018474825268218847,0,4,46.79791666666667,0
9475-NNDGC,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.15,7953.25,0,5.916666666666667,0,1,1,1,1,1,12,112.01760563380282,1.1323943661971896,0.014226888378964575,0,4,662.7708333333334,0
1355-KUSBG,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.8,349.8,0,0.5833333333333334,0,0,0,0,0,1,1,49.971428571428575,-1.171428571428578,0.13950829045168667,0,1,349.8,0
3688-FTHLT,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.05,1067.05,0,1.3333333333333333,0,1,1,0,1,1,1,66.690625,-3.640625,0.059088140199615766,0,2,1067.05,0
0899-LIIBW,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,3527.3,0,2.8333333333333335,0,0,0,1,1,1,1,103.74411764705883,-2.8941176470588346,0.028591273778810985,0,3,3527.3,0
2568-OIADY,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,3762.0,1,3.0833333333333335,0,1,0,1,1,1,1,101.67567567567568,-2.175675675675677,0.02644869750132908,0,3,3762.0,0
1384-RCUXW,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.55,1248.9,0,1.3333333333333333,0,1,0,1,0,1,1,78.05625,2.4937499999999915,0.06449675714628873,0,2,1248.9,0
5825-XJOCM,Male,0,No,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),64.4,3035.35,0,4.0,0,1,1,0,0,1,12,63.23645833333333,1.1635416666666742,0.02121666364669643,0,4,252.94583333333333,0
6848-YLDFR,Male,0,Yes,Yes,58,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),75.2,4300.8,0,4.833333333333333,0,1,1,0,1,1,12,74.15172413793104,1.0482758620689623,0.017485119047619048,0,4,358.40000000000003,0
8125-QPFJD,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.9,6065.3,0,6.0,0,1,1,0,1,1,24,84.24027777777778,0.6597222222222285,0.01399765881324914,0,4,252.72083333333333,0
2320-YKQBO,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,144.95,0,0.5833333333333334,0,0,0,0,0,1,1,20.707142857142856,-1.4071428571428548,0.13314936184891343,0,1,144.95,0
1193-RTSLK,Female,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.9,3233.6,1,3.1666666666666665,0,1,1,1,0,1,1,85.09473684210526,-1.1947368421052573,0.025946313706086098,0,3,3233.6,0
2302-ANTDP,Female,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.45,5438.9,1,4.0,0,0,0,1,1,1,1,113.31041666666665,4.1395833333333485,0.021594440052216442,0,4,5438.9,0
5923-GXUOC,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,1081.45,1,0.8333333333333334,0,1,0,1,1,1,1,108.14500000000001,-3.7450000000000045,0.0965370567293911,0,1,1081.45,0
4973-RLZVI,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.65,2308.6,0,2.5,0,0,1,0,1,1,12,76.95333333333333,-2.3033333333333275,0.03233561465823443,0,3,192.38333333333333,0
7869-ZYDST,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.05,1882.8,0,2.5833333333333335,0,1,1,0,1,1,1,60.73548387096774,-1.6854838709677438,0.03136286381984279,0,3,1882.8,0
4501-UYKBC,Female,1,No,No,46,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.1,3255.35,0,3.8333333333333335,0,1,1,0,1,1,12,70.76847826086956,-1.6684782608695627,0.021226596218532567,0,3,271.27916666666664,1
1215-EXRMO,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1067.65,0,4.166666666666667,0,0,0,0,0,1,24,21.353,-0.8030000000000008,0.019247880859832343,0,4,44.48541666666667,0
2305-MRGLV,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.55,2065.4,0,2.3333333333333335,0,0,1,1,0,1,1,73.76428571428572,2.7857142857142776,0.03706303863658371,0,3,2065.4,0
8404-VIOMB,Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.5,4136.4,0,5.5,0,1,1,0,1,0,24,62.672727272727265,-0.17272727272726485,0.015109757276859107,0,4,172.35,0
5233-GEEAX,Male,1,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.4,221.9,1,0.6666666666666666,0,1,0,0,0,0,1,27.7375,1.6624999999999979,0.13249211356466875,0,1,221.9,1
2359-KLTEK,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.9,3848.0,0,3.4166666666666665,0,1,1,1,1,1,1,93.85365853658537,1.0463414634146346,0.024662162162162164,0,3,3848.0,0
5304-EFJLP,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.65,8022.85,0,6.0,0,1,1,1,1,1,24,111.42847222222223,0.22152777777778,0.013916500994035786,0,4,334.28541666666666,0
2673-ZALNP,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,173.15,0,0.5833333333333334,0,0,0,0,0,1,12,24.735714285714288,-4.835714285714289,0.11492925209356049,0,1,14.429166666666667,0
9184-GALIL,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,781.25,0,3.1666666666666665,0,0,0,0,0,1,1,20.55921052631579,-0.10921052631579187,0.026175999999999998,0,3,781.25,0
4393-RYCRE,Male,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.05,4510.8,0,3.6666666666666665,0,1,0,1,1,1,12,102.51818181818182,3.5318181818181813,0.02351024208566108,0,3,375.90000000000003,0
9746-MDMBK,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.45,5317.8,0,3.9166666666666665,0,1,1,1,1,1,12,113.14468085106384,0.30531914893616374,0.021334010305013352,0,3,443.15000000000003,0
3162-ZJZFU,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.55,4779.45,0,4.416666666666667,0,1,0,1,1,1,1,90.17830188679245,2.371698113207543,0.01936415277908546,0,4,4779.45,0
8404-GFGCZ,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.6,250.1,0,0.3333333333333333,1,0,0,0,1,1,1,62.525,3.0749999999999957,0.2622950819672131,0,0,250.1,0
8875-AKBYH,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,1745.2,0,1.6666666666666667,0,1,0,1,1,1,1,87.26,-2.910000000000011,0.04833256933302773,0,2,1745.2,1
4432-ADRLB,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.65,74.9,1,0.16666666666666666,1,0,0,0,0,1,1,37.45,7.199999999999996,0.596128170894526,0,0,74.9,0
0533-UCAAU,Male,1,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),71.1,4140.1,0,4.75,0,1,1,0,1,1,12,72.63333333333334,-1.5333333333333456,0.01717349822468056,0,4,345.0083333333334,0
1394-SUIUH,Female,1,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.15,3670.5,0,3.6666666666666665,0,1,0,1,0,1,1,83.42045454545455,1.729545454545459,0.023198474322299417,0,3,3670.5,0
3521-MNKLV,Male,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.7,1167.8,0,2.0,0,1,0,0,0,1,1,48.65833333333333,1.0416666666666714,0.04255865730433294,0,3,1167.8,0
2533-TIBIX,Male,0,Yes,Yes,15,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,469.65,0,1.25,0,1,1,0,0,0,1,31.31,-1.1099999999999994,0.06430320451399979,0,2,469.65,0
8993-PHFWD,Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,58.9,1,0.25,1,0,0,0,0,0,1,19.633333333333333,5.616666666666667,0.42869269949066213,0,0,58.9,0
1565-RHDJD,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),84.05,333.55,1,0.3333333333333333,1,0,1,1,0,1,1,83.3875,0.6624999999999943,0.2519862089641733,0,0,333.55,0
7137-RYLPP,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,3171.15,1,3.0833333333333335,0,1,0,1,1,1,1,85.70675675675676,-0.006756756756757909,0.027024896330984028,0,3,3171.15,0
3765-JXVKY,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,1,0.08333333333333333,1,1,0,1,0,1,1,74.7,0.0,1.0,0,0,74.7,0
5092-STPKP,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.35,1381.2,0,2.0,0,0,1,0,0,1,1,57.550000000000004,-1.2000000000000028,0.04079785693599768,0,3,1381.2,0
7330-WZLNC,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,455.5,1,0.4166666666666667,1,1,0,1,1,1,1,91.1,-0.29999999999999716,0.19934138309549945,0,0,455.5,0
0114-PEGZZ,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.55,3645.5,0,2.75,0,0,0,1,1,1,1,110.46969696969697,-2.9196969696969717,0.029502125908654506,0,3,3645.5,0
3359-DSRKA,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,1158.85,0,4.833333333333333,0,1,0,0,0,1,24,19.980172413793102,-0.13017241379310107,0.017129050351641716,0,4,48.28541666666666,0
8639-NHQEI,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.9,6954.15,0,6.0,0,1,1,1,1,1,24,96.58541666666666,-0.6854166666666544,0.013790326639488652,0,4,289.75624999999997,0
7161-DFHUF,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,1672.1,0,5.916666666666667,0,0,0,0,0,1,24,23.55070422535211,0.2992957746478915,0.01426350098678309,0,4,69.67083333333333,0
3957-LXOLK,Female,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,3152.5,1,2.3333333333333335,0,1,0,1,1,1,1,112.58928571428571,-6.4392857142857025,0.03367168913560666,0,3,3152.5,1
3720-DBRWL,Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.85,4307.1,0,4.25,0,1,1,0,1,1,24,84.45294117647059,-0.6029411764705941,0.01946785540154628,0,4,179.4625,0
6635-MYYYZ,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.35,2530.4,1,2.5,0,0,1,0,1,1,12,84.34666666666666,1.0033333333333303,0.03372984508378122,0,3,210.86666666666667,0
8565-WUXZU,Male,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.8,6141.65,0,6.0,0,1,1,1,0,1,24,85.30069444444445,-0.5006944444444485,0.013807364470459892,0,4,255.9020833333333,0
5281-BUZGT,Male,1,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.85,3186.7,1,3.0,0,1,0,1,1,1,1,88.51944444444445,2.3305555555555486,0.02850911601343082,0,3,3186.7,1
4994-OBRSZ,Male,0,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.1,1054.8,0,1.1666666666666667,0,0,1,0,1,1,24,75.34285714285714,0.7571428571428527,0.07214637846037163,0,2,43.949999999999996,0
0562-FGDCR,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,74.55,5430.65,0,6.0,0,0,0,0,1,1,24,75.42569444444445,-0.8756944444444485,0.013727638496312597,0,4,226.2770833333333,0
2436-QBZFP,Female,0,Yes,Yes,22,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,39.2,849.9,0,1.8333333333333333,0,0,0,0,1,0,1,38.63181818181818,0.5681818181818201,0.046123073302741506,0,2,849.9,0
3420-YJLQT,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.55,151.75,0,0.16666666666666666,1,0,0,1,0,1,1,75.875,3.674999999999997,0.5242174629324546,0,0,151.75,0
6040-CGACY,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,299.4,0,1.25,0,0,0,0,0,1,1,19.959999999999997,-0.3599999999999959,0.06546426185704744,0,2,299.4,0
6582-PLFUU,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1086.75,0,4.25,0,0,1,0,0,1,24,21.308823529411764,-1.7588235294117638,0.01798941798941799,0,4,45.28125,0
8242-PDSGJ,Male,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.15,2692.75,0,5.833333333333333,0,1,1,0,0,0,24,38.46785714285714,0.6821428571428569,0.014539040014854702,0,4,112.19791666666667,0
0264-CNITK,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1389.6,0,5.916666666666667,0,0,1,0,0,1,24,19.57183098591549,0.5281690140845114,0.014464594127806565,0,4,57.9,0
0089-IIQKO,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.95,3767.4,0,3.25,0,1,1,1,1,1,1,96.60000000000001,3.3499999999999943,0.026530233051972184,0,3,3767.4,0
7839-NUIAA,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.8,3641.5,0,5.083333333333333,0,0,0,0,0,1,1,59.69672131147541,0.10327868852458977,0.016421804201565287,0,4,3641.5,0
6075-QMNRR,Female,0,No,No,52,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.75,2535.55,0,4.333333333333333,0,1,1,0,0,1,1,48.760576923076925,0.9894230769230745,0.019620989528899055,0,4,2535.55,0
5378-IKEEG,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.75,35.75,1,0.08333333333333333,1,1,0,0,1,0,1,35.75,0.0,1.0,0,0,35.75,0
5966-EMAZU,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,108.5,6880.85,0,5.333333333333333,0,1,0,1,1,1,12,107.51328125,0.9867187499999943,0.015768400706308087,0,4,573.4041666666667,0
0440-EKDCF,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),60.15,3753.2,0,5.166666666666667,0,1,1,0,0,1,24,60.53548387096774,-0.3854838709677395,0.016026324203346477,0,4,156.38333333333333,0
4774-HHGGS,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,637.55,0,2.5,0,0,0,0,0,1,24,21.251666666666665,-2.2016666666666644,0.02988000941102659,0,3,26.56458333333333,0
2718-GAXQD,Female,1,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,181.6,1,0.3333333333333333,1,0,0,0,0,1,1,45.4,0.6000000000000014,0.2533039647577093,1,0,181.6,0
2055-BFOCC,Male,1,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.0,5329.55,0,5.25,0,1,1,0,1,1,12,84.59603174603176,-0.5960317460317555,0.015761180587479242,0,4,444.12916666666666,0
8180-AKMJV,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,44.55,0,0.08333333333333333,1,1,1,0,0,1,1,44.55,0.0,1.0,0,0,44.55,0
4298-OYIFC,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.45,1539.8,0,1.25,0,1,0,1,1,1,1,102.65333333333334,0.7966666666666669,0.06718404987660735,0,2,1539.8,0
5566-SOEZD,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),80.65,2209.75,0,2.25,0,1,1,1,0,1,12,81.8425925925926,-1.1925925925925895,0.03649734132820455,0,3,184.14583333333334,0
9842-EFSYY,Female,0,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.2,223.75,0,0.3333333333333333,1,1,0,0,1,0,1,55.9375,1.2625000000000028,0.2556424581005587,0,0,223.75,0
2272-WUSPA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.75,7751.7,0,6.0,0,1,0,1,1,1,24,107.6625,3.0875000000000057,0.014287188616690533,0,4,322.9875,0
4584-LBNMK,Male,1,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.7,1174.35,0,3.75,0,0,1,0,0,1,12,26.096666666666664,-1.3966666666666647,0.02103291182356197,0,3,97.8625,0
3898-GUYTS,Female,1,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.05,4385.05,0,3.75,0,1,0,1,1,1,1,97.44555555555556,-0.39555555555556055,0.02213201673869169,0,3,4385.05,1
0930-EHUZA,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,76.35,2606.35,0,3.0,0,1,0,0,1,1,12,72.39861111111111,3.9513888888888857,0.029293840044506685,0,3,217.19583333333333,0
6413-XKKPU,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.4,1539.45,1,1.4166666666666667,0,1,0,1,1,1,1,90.55588235294118,-1.1558823529411768,0.05807268829776869,0,2,1539.45,0
9975-SKRNR,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.9,18.9,0,0.08333333333333333,1,0,0,0,0,1,1,18.9,0.0,1.0,0,0,18.9,0
3703-KBKZP,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.45,1261.35,0,1.3333333333333333,0,1,1,1,0,1,1,78.834375,-4.3843749999999915,0.059024061521385826,0,2,1261.35,1
1449-XQEMT,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.8,58.15,1,0.25,1,1,0,0,0,1,1,19.383333333333333,0.41666666666666785,0.3404987102321582,0,0,58.15,0
2626-URJFX,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.9,225.6,1,0.3333333333333333,1,1,0,0,0,1,1,56.4,-5.5,0.2256205673758865,0,0,225.6,0
4973-MGTON,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,5969.3,0,5.916666666666667,0,1,1,0,1,1,24,84.07464788732395,0.32535211267605746,0.014139011274353777,0,4,248.72083333333333,0
3682-YEUWS,Male,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.4,253.9,0,0.8333333333333334,0,1,0,0,0,1,1,25.39,-0.990000000000002,0.09610082709728239,0,1,253.9,0
